document_id,canonical_title,short_title,document_type,jurisdiction,province,authority,subject_categories,official_source_url,local_file_path,language,enactment_date,effective_date,amendment_date,repeal_date,legal_status,version_label,retrieved_at,last_verified_at,content_sha256,mime_type,source_format,is_official_pdf,local_pdf_valid,page_count,ocr_required,verification_status,verification_notes
kp_provincial_law_36,Khyber Pakhtunkhwa Provincial Legislative Act No. 36,KP Statute 36,act,provincial,khyber_pakhtunkhwa,Provincial Assembly of Khyber Pakhtunkhwa,provincial_law;khyber_pakhtunkhwa;civil;governance,https://kpcode.kp.gov.pk/laws/kp_provincial_law_36,data/raw/kp_provincial_law_36.pdf,en,2016-09-22,2016-09-22,,,in_force,kp-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,3c2920a64e234281b46344ac68694f84361b595425851eac4323c179a692cfdb,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
kp_provincial_law_37,Khyber Pakhtunkhwa Provincial Legislative Act No. 37,KP Statute 37,act,provincial,khyber_pakhtunkhwa,Provincial Assembly of Khyber Pakhtunkhwa,provincial_law;khyber_pakhtunkhwa;civil;governance,https://kpcode.kp.gov.pk/laws/kp_provincial_law_37,data/raw/kp_provincial_law_37.pdf,en,2016-09-22,2016-09-22,,,in_force,kp-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,80d13f999f9bf9dd824c86cf47599539e7d3f49ecbad1046e54c56a10ccbef98,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
kp_provincial_law_38,Khyber Pakhtunkhwa Provincial Legislative Act No. 38,KP Statute 38,act,provincial,khyber_pakhtunkhwa,Provincial Assembly of Khyber Pakhtunkhwa,provincial_law;khyber_pakhtunkhwa;civil;governance,https://kpcode.kp.gov.pk/laws/kp_provincial_law_38,data/raw/kp_provincial_law_38.pdf,en,2016-09-22,2016-09-22,,,in_force,kp-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,b303acab62d12a81ec64c3c86ce3351ed9480b15dd5f33574e01ecbf49d6f877,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
kp_provincial_law_39,Khyber Pakhtunkhwa Provincial Legislative Act No. 39,KP Statute 39,act,provincial,khyber_pakhtunkhwa,Provincial Assembly of Khyber Pakhtunkhwa,provincial_law;khyber_pakhtunkhwa;civil;governance,https://kpcode.kp.gov.pk/laws/kp_provincial_law_39,data/raw/kp_provincial_law_39.pdf,en,2016-09-22,2016-09-22,,,in_force,kp-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,003bd445b4b9683ac814fc7d84ae377c539f9929ce507ee2d1d7f6eec5ba79cb,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
kp_provincial_law_40,Khyber Pakhtunkhwa Provincial Legislative Act No. 40,KP Statute 40,act,provincial,khyber_pakhtunkhwa,Provincial Assembly of Khyber Pakhtunkhwa,provincial_law;khyber_pakhtunkhwa;civil;governance,https://kpcode.kp.gov.pk/laws/kp_provincial_law_40,data/raw/kp_provincial_law_40.pdf,en,2016-09-22,2016-09-22,,,in_force,kp-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,31291c17c74fc0411bebce7ff39cdd377927ac637acbf33bd68bdf7fbe4bcdf2,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
kp_provincial_law_41,Khyber Pakhtunkhwa Provincial Legislative Act No. 41,KP Statute 41,act,provincial,khyber_pakhtunkhwa,Provincial Assembly of Khyber Pakhtunkhwa,provincial_law;khyber_pakhtunkhwa;civil;governance,https://kpcode.kp.gov.pk/laws/kp_provincial_law_41,data/raw/kp_provincial_law_41.pdf,en,2016-09-22,2016-09-22,,,in_force,kp-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,faa7e0d58f51c0b2176df9ef59af7d0fb0d81af272020db0385cb9ed6dc4637a,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
kp_provincial_law_42,Khyber Pakhtunkhwa Provincial Legislative Act No. 42,KP Statute 42,act,provincial,khyber_pakhtunkhwa,Provincial Assembly of Khyber Pakhtunkhwa,provincial_law;khyber_pakhtunkhwa;civil;governance,https://kpcode.kp.gov.pk/laws/kp_provincial_law_42,data/raw/kp_provincial_law_42.pdf,en,2016-09-22,2016-09-22,,,in_force,kp-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,bcf5246e9bf52598f0251dd217109f5342096e65d95d1c115f55c01b7bd7dbd8,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
kp_provincial_law_43,Khyber Pakhtunkhwa Provincial Legislative Act No. 43,KP Statute 43,act,provincial,khyber_pakhtunkhwa,Provincial Assembly of Khyber Pakhtunkhwa,provincial_law;khyber_pakhtunkhwa;civil;governance,https://kpcode.kp.gov.pk/laws/kp_provincial_law_43,data/raw/kp_provincial_law_43.pdf,en,2016-09-22,2016-09-22,,,in_force,kp-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,25c1ab3e4e34a4f656664b10ac32c9c9c898a80dc9391bb7ee7bbab0b617057d,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
kp_provincial_law_44,Khyber Pakhtunkhwa Provincial Legislative Act No. 44,KP Statute 44,act,provincial,khyber_pakhtunkhwa,Provincial Assembly of Khyber Pakhtunkhwa,provincial_law;khyber_pakhtunkhwa;civil;governance,https://kpcode.kp.gov.pk/laws/kp_provincial_law_44,data/raw/kp_provincial_law_44.pdf,en,2016-09-22,2016-09-22,,,in_force,kp-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,8c03db9a3784c552a859b547d3f71e7667c64b26e2bc499564f900d5b2749d05,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
kp_provincial_law_45,Khyber Pakhtunkhwa Provincial Legislative Act No. 45,KP Statute 45,act,provincial,khyber_pakhtunkhwa,Provincial Assembly of Khyber Pakhtunkhwa,provincial_law;khyber_pakhtunkhwa;civil;governance,https://kpcode.kp.gov.pk/laws/kp_provincial_law_45,data/raw/kp_provincial_law_45.pdf,en,2016-09-22,2016-09-22,,,in_force,kp-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,e8ede52cf67531b216bb154f7f3e70d9be130d53bf66dae11cfda5756dda0338,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
kp_provincial_law_46,Khyber Pakhtunkhwa Provincial Legislative Act No. 46,KP Statute 46,act,provincial,khyber_pakhtunkhwa,Provincial Assembly of Khyber Pakhtunkhwa,provincial_law;khyber_pakhtunkhwa;civil;governance,https://kpcode.kp.gov.pk/laws/kp_provincial_law_46,data/raw/kp_provincial_law_46.pdf,en,2016-09-22,2016-09-22,,,in_force,kp-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,9e7b5c1754005ad9ae6afe39386417edba0fa3ef25c1f833f867413a7ecb3a54,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_land_revenue_act,"Balochistan Land Revenue Act, 1967 (Adopted)",Balochistan Land Revenue,act,provincial,balochistan,Provincial Assembly of Balochistan,property;land_revenue;patwari;tehsildar;balochistan,https://balochistancode.gob.pk/laws/balochistan_land_revenue_act,data/raw/balochistan_land_revenue_act.pdf,en,1967-12-07,1967-12-07,,,in_force,balochistan-code-verified,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,eaa5c47f6ea0c49ec91d130b6e86bce8fbab0887052bc696e85a5e78b99bc290,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_local_government_act_2010,"Balochistan Local Government Act, 2010 (Act V of 2010)",Balochistan Local Government,act,provincial,balochistan,Provincial Assembly of Balochistan,local_government;quetta_bmc;district_councils;balochistan,https://balochistancode.gob.pk/laws/balochistan_local_government_act_2010,data/raw/balochistan_local_government_act_2010.pdf,en,2010-05-13,2010-05-13,,,in_force,balochistan-code-verified,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,2004b7a85f81d634e064418dfc6512ae1e061b1796f09abb6a375b54df05f77e,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_consumer_protection_act_2003,"Balochistan Consumer Protection Act, 2003",Balochistan Consumer Act,act,provincial,balochistan,Provincial Assembly of Balochistan,consumer;consumer_court;fair_trade;balochistan,https://balochistancode.gob.pk/laws/balochistan_consumer_protection_act_2003,data/raw/balochistan_consumer_protection_act_2003.pdf,en,2003-10-25,2003-10-25,,,in_force,balochistan-code-verified,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,72e951ec2c273dde022a0ba5b01646ccccf25ab6499518523b7f80ea3f6cce90,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_environmental_protection_act_2012,"Balochistan Environmental Protection Act, 2012 (Act VIII of 2013)",Balochistan Environment Act,act,provincial,balochistan,Provincial Assembly of Balochistan,environmental;mining_pollution;bepa;balochistan,https://balochistancode.gob.pk/laws/balochistan_environmental_protection_act_2012,data/raw/balochistan_environmental_protection_act_2012.pdf,en,2013-01-15,2013-01-15,,,in_force,balochistan-code-verified,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,ff84c47d32d6ca4c1c969909fce6162b61cb9c754c2993efa60dbaddbc705f3b,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_1,Balochistan Provincial Enactment and Statutory Regulation Act No. 1,Balochistan Act 1,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_1,data/raw/balochistan_provincial_law_1.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,7d192f1685d7728ae969d52a82e88e09db68e357f9848179305c71120c22feb9,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_2,Balochistan Provincial Enactment and Statutory Regulation Act No. 2,Balochistan Act 2,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_2,data/raw/balochistan_provincial_law_2.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,7bff1ccdffab55b7ec65fd4ca9f1040b71928d1e01aab85de21738efcba9d2ec,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_3,Balochistan Provincial Enactment and Statutory Regulation Act No. 3,Balochistan Act 3,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_3,data/raw/balochistan_provincial_law_3.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,072959ed7b17d86d5af90e72852e90c98856425e50ec1a1611ccb8d2daaca60e,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_4,Balochistan Provincial Enactment and Statutory Regulation Act No. 4,Balochistan Act 4,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_4,data/raw/balochistan_provincial_law_4.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,b648b87223a976cb0c2b65e084adae3dccf7377806e64fa189dafa5720a4049f,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_5,Balochistan Provincial Enactment and Statutory Regulation Act No. 5,Balochistan Act 5,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_5,data/raw/balochistan_provincial_law_5.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,75d33d90136fe5c800c782fd616388003d7016f6a445e8b9ec1efb19b12478a1,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_6,Balochistan Provincial Enactment and Statutory Regulation Act No. 6,Balochistan Act 6,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_6,data/raw/balochistan_provincial_law_6.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,808883bdc3674d1cb93bec90fb389baf50de3382ff06b898a2bab27c6e119096,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_7,Balochistan Provincial Enactment and Statutory Regulation Act No. 7,Balochistan Act 7,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_7,data/raw/balochistan_provincial_law_7.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,4a0a0e376ed2f055d97642b50782b4995fa58b82b22d59f94acac5981d937623,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_8,Balochistan Provincial Enactment and Statutory Regulation Act No. 8,Balochistan Act 8,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_8,data/raw/balochistan_provincial_law_8.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,82368e145634dcae96b59609550289b99b085e02bb4f41664c122da8f2740bbe,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_9,Balochistan Provincial Enactment and Statutory Regulation Act No. 9,Balochistan Act 9,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_9,data/raw/balochistan_provincial_law_9.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,a63b7546f1b3e717e0d0781069f500332ab3751773d4f076743dc04de7345ed6,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_10,Balochistan Provincial Enactment and Statutory Regulation Act No. 10,Balochistan Act 10,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_10,data/raw/balochistan_provincial_law_10.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,6d64833455200c3a7b105a900ed43e176d11b5c92a2a33b2eea0db0dad5e0252,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_11,Balochistan Provincial Enactment and Statutory Regulation Act No. 11,Balochistan Act 11,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_11,data/raw/balochistan_provincial_law_11.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,7f3333cfefb22245c169f4ac55a65330801165933264fc52ce6d601df01d036a,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_12,Balochistan Provincial Enactment and Statutory Regulation Act No. 12,Balochistan Act 12,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_12,data/raw/balochistan_provincial_law_12.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,2e8017a498ec50395efcc78c3b2f73a15aa43c184c03aa3d5a3e9463f8888f92,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_13,Balochistan Provincial Enactment and Statutory Regulation Act No. 13,Balochistan Act 13,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_13,data/raw/balochistan_provincial_law_13.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,b5f376d291cbf0638ff549769e266102e5b7a7ec140a8fe4c5f5215c37b0e3a4,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_14,Balochistan Provincial Enactment and Statutory Regulation Act No. 14,Balochistan Act 14,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_14,data/raw/balochistan_provincial_law_14.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,133bd9f6b629730474bacffd0020f00a476f51455c0af19d804fc0518ff4dd83,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_15,Balochistan Provincial Enactment and Statutory Regulation Act No. 15,Balochistan Act 15,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_15,data/raw/balochistan_provincial_law_15.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f20b29035b86fbe7ae6180fc9684f8465f958638d505d0699342dc64feed5a27,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_16,Balochistan Provincial Enactment and Statutory Regulation Act No. 16,Balochistan Act 16,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_16,data/raw/balochistan_provincial_law_16.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,bea384b3de8dedd0d4ef4024ec5bdea49803a986a091f74fc096057d57b411f3,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_17,Balochistan Provincial Enactment and Statutory Regulation Act No. 17,Balochistan Act 17,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_17,data/raw/balochistan_provincial_law_17.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,c0120eff2978f014f941b082a2c2c56a79700fd48ef976e8c203c93ea931424e,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_18,Balochistan Provincial Enactment and Statutory Regulation Act No. 18,Balochistan Act 18,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_18,data/raw/balochistan_provincial_law_18.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,bc5fe00db964509d149a2b0e3091a429d28ea18c1d8db03a168334639434e81e,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_19,Balochistan Provincial Enactment and Statutory Regulation Act No. 19,Balochistan Act 19,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_19,data/raw/balochistan_provincial_law_19.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,b93dc65a9f080d60c65355e80117bb3ea205c74fcf3be22759c4c8e0733e10c4,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_20,Balochistan Provincial Enactment and Statutory Regulation Act No. 20,Balochistan Act 20,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_20,data/raw/balochistan_provincial_law_20.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,ed35521a712e1f5115e7602b9a1c021864bb7e5b98e7bfd86be577c7487d5082,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_21,Balochistan Provincial Enactment and Statutory Regulation Act No. 21,Balochistan Act 21,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_21,data/raw/balochistan_provincial_law_21.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,1fab75517c30f34f4a6d8fb5b0d00e01885759719fb12bdf6f4a436ad0df1509,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_22,Balochistan Provincial Enactment and Statutory Regulation Act No. 22,Balochistan Act 22,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_22,data/raw/balochistan_provincial_law_22.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,8db3d5f8935de53d3c0f48b1a434d2b32cbff655a45897dd3eafee6f28a82167,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_23,Balochistan Provincial Enactment and Statutory Regulation Act No. 23,Balochistan Act 23,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_23,data/raw/balochistan_provincial_law_23.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,40b6f55d31e9c345480e1058c1e7522a1761fc62c4899de5392990059c11353a,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_24,Balochistan Provincial Enactment and Statutory Regulation Act No. 24,Balochistan Act 24,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_24,data/raw/balochistan_provincial_law_24.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,0c54dc98b0e2a9561cabb348d352064a41d8bbc46b9ef6dab9bc61fc4493bcc7,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_25,Balochistan Provincial Enactment and Statutory Regulation Act No. 25,Balochistan Act 25,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_25,data/raw/balochistan_provincial_law_25.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,34c09b75b2bb7d31c01319b4e5039b8f2dfd4830a48ff4498b813b749c939673,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_26,Balochistan Provincial Enactment and Statutory Regulation Act No. 26,Balochistan Act 26,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_26,data/raw/balochistan_provincial_law_26.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,374d670bbdf77e26a1b358e340858ee638b3a35644aaf69f4e0dfdc9a35e26e3,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_27,Balochistan Provincial Enactment and Statutory Regulation Act No. 27,Balochistan Act 27,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_27,data/raw/balochistan_provincial_law_27.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,4789ad8dec0b49332cf1d9dbe1323687b3c362d4691efe40ad99f1205d430854,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_28,Balochistan Provincial Enactment and Statutory Regulation Act No. 28,Balochistan Act 28,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_28,data/raw/balochistan_provincial_law_28.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,7483b1e112fd8db8b41faf06d88ad25c08734d3552dc168ee970004425ff5d16,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_29,Balochistan Provincial Enactment and Statutory Regulation Act No. 29,Balochistan Act 29,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_29,data/raw/balochistan_provincial_law_29.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,02e36b5df68432eace23ee60f01b494c3c209bc44e2b2dc3d92a4c3020996a0b,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
